transaction_id,account_id,transaction_amount,transaction_date,transaction_type,location,channel,login_attempts,account_balance,amount_anomaly,login_attempt_anomaly,channel_risk,high_debit_risk,low_bal_high_amount,anomaly_score,final_flag
TX001551,AC00093,327.35,2023-09-25,Credit,Memphis,Branch,1,342.08,0,0,0,0,0,0,0
TX001552,AC00310,757.15,2023-01-17,Debit,Raleigh,Online,1,4702.86,0,0,1,0,0,1,0
TX001553,AC00127,5.64,2023-03-08,Debit,Boston,Online,1,12703.24,0,0,1,0,0,1,0
TX001554,AC00286,47.23,2023-08-03,Credit,Memphis,Online,1,6659.81,0,0,1,0,0,1,0
TX001555,AC00497,239.41,2023-11-01,Credit,Baltimore,Online,1,7860.65,0,0,1,0,0,1,0
TX001556,AC00475,7.48,2023-07-03,Debit,San Antonio,ATM,1,1275.20,0,0,0,0,0,0,0
TX001557,AC00470,170.97,2023-05-01,Debit,Nashville,Branch,1,1265.27,0,0,0,0,0,0,0
TX001558,AC00245,262.43,2023-06-13,Credit,San Diego,Online,5,12841.01,0,1,1,0,0,2,0
TX001559,AC00480,659.15,2023-01-31,Debit,Boston,ATM,1,1241.59,0,0,0,0,0,0,0
TX001560,AC00011,31.53,2023-12-20,Debit,Kansas City,Online,1,874.93,0,0,1,0,0,1,0
TX001561,AC00362,111.66,2023-06-07,Credit,Washington,Online,1,5716.72,0,0,1,0,0,1,0
TX001562,AC00015,250.01,2023-11-06,Debit,Kansas City,ATM,1,1541.48,0,0,0,0,0,0,0
TX001563,AC00112,554.15,2023-04-18,Debit,Raleigh,ATM,1,14817.22,0,0,0,0,0,0,0
TX001564,AC00057,598.66,2023-01-10,Credit,Charlotte,Branch,1,2587.11,0,0,0,0,0,0,0
TX001565,AC00393,28.38,2023-05-18,Debit,Sacramento,Branch,1,173.70,0,0,0,0,0,0,0
TX001566,AC00233,16.80,2023-11-27,Debit,San Diego,ATM,1,11847.07,0,0,0,0,0,0,0
TX001567,AC00466,896.79,2023-11-06,Debit,Dallas,Online,1,11146.74,0,0,1,0,0,1,0
TX001568,AC00453,159.00,2023-03-06,Debit,Las Vegas,ATM,1,369.79,0,0,0,0,0,0,0
TX001569,AC00203,56.31,2023-09-27,Credit,Houston,Online,1,6396.08,0,0,1,0,0,1,0
TX001570,AC00228,203.99,2023-01-20,Debit,Philadelphia,Online,1,4840.31,0,0,1,0,0,1,0
TX001571,AC00131,50.99,2023-10-31,Debit,Detroit,Branch,1,1334.60,0,0,0,0,0,0,0
TX001572,AC00247,101.28,2023-08-23,Credit,Chicago,Online,1,2774.35,0,0,1,0,0,1,0
TX001573,AC00425,299.92,2023-10-09,Debit,Denver,ATM,1,1368.00,0,0,0,0,0,0,0
TX001574,AC00123,77.54,2023-02-01,Debit,Phoenix,Online,1,4536.38,0,0,1,0,0,1,0
TX001575,AC00139,18.35,2023-09-18,Debit,Nashville,Branch,1,1293.39,0,0,0,0,0,0,0
TX001576,AC00379,732.53,2023-05-22,Credit,San Jose,ATM,1,441.54,0,0,0,0,1,1,0
TX001577,AC00059,65.11,2023-09-07,Debit,Nashville,ATM,1,8485.14,0,0,0,0,0,0,0
TX001578,AC00233,67.07,2023-06-05,Credit,Los Angeles,ATM,1,999.62,0,0,0,0,0,0,0
TX001579,AC00007,137.48,2023-11-27,Debit,Seattle,Branch,1,14273.42,0,0,0,0,0,0,0
TX001580,AC00028,398.36,2023-06-27,Debit,Columbus,ATM,1,1863.70,0,0,0,0,0,0,0
TX001581,AC00428,469.46,2023-11-08,Debit,New York,ATM,1,8640.56,0,0,0,0,0,0,0
TX001582,AC00242,37.58,2023-04-17,Debit,Indianapolis,ATM,1,259.44,0,0,0,0,0,0,0
TX001583,AC00447,160.24,2023-08-08,Debit,Washington,ATM,1,5526.97,0,0,0,0,0,0,0
TX001584,AC00081,315.39,2023-05-26,Credit,New York,Branch,1,929.60,0,0,0,0,0,0,0
TX001585,AC00358,434.17,2023-01-05,Debit,Atlanta,ATM,5,5335.44,0,1,0,0,0,1,0
TX001586,AC00254,165.91,2023-03-15,Debit,Jacksonville,ATM,1,587.12,0,0,0,0,0,0,0
TX001587,AC00241,211.36,2023-09-14,Debit,San Francisco,Branch,1,4760.34,0,0,0,0,0,0,0
TX001588,AC00140,241.45,2023-07-24,Debit,Portland,Online,1,1594.04,0,0,1,0,0,1,0
TX001589,AC00132,23.24,2023-04-13,Debit,Indianapolis,Branch,1,13777.79,0,0,0,0,0,0,0
TX001590,AC00035,70.88,2023-12-04,Credit,Omaha,Branch,1,1794.65,0,0,0,0,0,0,0
TX001591,AC00172,1143.67,2023-10-30,Debit,Atlanta,Online,1,7677.76,0,0,1,0,0,1,0
TX001592,AC00016,314.52,2023-03-20,Debit,Memphis,ATM,1,7071.32,0,0,0,0,0,0,0
TX001593,AC00382,181.81,2023-05-29,Credit,Austin,Online,1,7525.73,0,0,1,0,0,1,0
TX001594,AC00413,854.64,2023-11-07,Debit,Fort Worth,Branch,1,2989.25,0,0,0,0,0,0,0
TX001595,AC00297,261.19,2023-01-12,Debit,Oklahoma City,ATM,1,7620.60,0,0,0,0,0,0,0
TX001596,AC00207,220.68,2023-10-09,Credit,Raleigh,Online,1,5549.20,0,0,1,0,0,1,0
TX001597,AC00411,11.86,2023-09-05,Debit,Sacramento,Branch,1,6782.61,0,0,0,0,0,0,0
TX001598,AC00105,122.65,2023-08-17,Debit,Columbus,Online,1,1968.51,0,0,1,0,0,1,0
TX001599,AC00002,395.16,2023-07-24,Debit,Milwaukee,Online,1,5340.73,0,0,1,0,0,1,0
TX001600,AC00410,704.69,2023-07-18,Debit,Las Vegas,Online,1,3267.84,0,0,1,0,0,1,0
TX001601,AC00492,369.89,2023-10-18,Debit,San Antonio,ATM,1,6941.47,0,0,0,0,0,0,0
TX001602,AC00095,10.92,2023-10-20,Debit,Jacksonville,ATM,1,7567.20,0,0,0,0,0,0,0
TX001603,AC00058,199.14,2023-08-02,Debit,Seattle,Branch,1,7001.25,0,0,0,0,0,0,0
TX001604,AC00405,109.43,2023-01-11,Debit,Denver,ATM,1,1983.65,0,0,0,0,0,0,0
TX001605,AC00258,304.15,2023-11-28,Debit,Atlanta,Branch,1,686.91,0,0,0,0,0,0,0
TX001606,AC00257,620.54,2023-03-27,Credit,Omaha,Branch,1,213.36,0,0,0,0,1,1,0
TX001607,AC00317,757.79,2023-01-02,Debit,Charlotte,Online,1,1443.02,0,0,1,0,0,1,0
TX001608,AC00409,122.81,2023-10-24,Debit,San Jose,Branch,1,8450.84,0,0,0,0,0,0,0
TX001609,AC00337,96.25,2023-07-27,Debit,Houston,Online,1,7996.70,0,0,1,0,0,1,0
TX001610,AC00273,1431.33,2023-01-17,Debit,Charlotte,ATM,1,5567.98,1,0,0,1,0,2,0
TX001611,AC00056,142.55,2023-05-16,Debit,Kansas City,Online,1,1262.68,0,0,1,0,0,1,0
TX001612,AC00259,35.94,2023-05-08,Credit,Fresno,Branch,1,1697.28,0,0,0,0,0,0,0
TX001613,AC00102,24.86,2023-02-13,Debit,Jacksonville,Branch,1,2591.65,0,0,0,0,0,0,0
TX001614,AC00165,103.08,2023-11-14,Debit,San Francisco,Online,1,12002.16,0,0,1,0,0,1,0
TX001615,AC00455,116.27,2023-11-28,Debit,Portland,Online,1,8726.92,0,0,1,0,0,1,0
TX001616,AC00030,363.84,2023-10-19,Debit,Columbus,Online,3,5415.64,0,0,1,0,0,1,0
TX001617,AC00114,34.74,2023-04-28,Credit,Portland,Online,1,3736.57,0,0,1,0,0,1,0
TX001618,AC00331,64.01,2023-10-30,Credit,Philadelphia,Branch,1,1225.69,0,0,0,0,0,0,0
TX001619,AC00305,108.75,2023-10-17,Debit,Houston,ATM,4,14829.85,0,1,0,0,0,1,0
TX001620,AC00015,50.90,2023-04-24,Credit,Jacksonville,Online,1,1277.70,0,0,1,0,0,1,0
TX001621,AC00270,206.84,2023-09-13,Debit,Philadelphia,Branch,1,454.66,0,0,0,0,0,0,0
TX001622,AC00063,37.40,2023-08-01,Debit,Raleigh,ATM,1,1519.51,0,0,0,0,0,0,0
TX001623,AC00087,154.21,2023-01-02,Debit,Miami,Online,1,8045.77,0,0,1,0,0,1,0
TX001624,AC00130,199.37,2023-06-29,Debit,Chicago,Online,1,1331.30,0,0,1,0,0,1,0
TX001625,AC00324,410.49,2023-07-25,Credit,Atlanta,Branch,1,1843.57,0,0,0,0,0,0,0
TX001626,AC00220,1360.01,2023-09-25,Credit,Phoenix,Branch,1,6601.50,1,0,0,0,0,1,0
TX001627,AC00257,18.23,2023-03-22,Debit,Nashville,ATM,1,8422.20,0,0,0,0,0,0,0
TX001628,AC00141,398.70,2023-08-28,Debit,Albuquerque,ATM,1,7987.74,0,0,0,0,0,0,0
TX001629,AC00422,122.14,2023-02-20,Debit,Omaha,Online,1,327.68,0,0,1,0,0,1,0
TX001630,AC00334,378.20,2023-01-09,Debit,Mesa,Branch,1,7372.81,0,0,0,0,0,0,0
TX001631,AC00175,124.74,2023-11-27,Debit,Los Angeles,ATM,1,2987.97,0,0,0,0,0,0,0
TX001632,AC00380,17.10,2023-12-25,Debit,Albuquerque,ATM,1,1619.54,0,0,0,0,0,0,0
TX001633,AC00118,287.05,2023-04-14,Debit,Milwaukee,ATM,1,1204.65,0,0,0,0,0,0,0
TX001634,AC00196,874.72,2023-03-03,Debit,San Francisco,Online,1,4630.58,0,0,1,0,0,1,0
TX001635,AC00358,1762.28,2023-10-06,Debit,Memphis,ATM,1,1380.34,1,0,0,1,1,3,1
TX001636,AC00465,40.12,2023-04-19,Credit,Dallas,ATM,1,14304.38,0,0,0,0,0,0,0
TX001637,AC00126,125.00,2023-06-05,Credit,Indianapolis,Online,1,3215.76,0,0,1,0,0,1,0
TX001638,AC00041,348.44,2023-11-06,Debit,Baltimore,Online,1,1022.94,0,0,1,0,0,1,0
TX001639,AC00403,128.40,2023-03-20,Debit,Tucson,ATM,1,2610.64,0,0,0,0,0,0,0
TX001640,AC00155,320.93,2023-06-22,Debit,Atlanta,Online,1,9451.66,0,0,1,0,0,1,0
TX001641,AC00261,1.41,2023-06-07,Debit,Sacramento,ATM,1,1244.17,0,0,0,0,0,0,0
TX001642,AC00480,50.52,2023-04-06,Debit,Los Angeles,Branch,1,12815.24,0,0,0,0,0,0,0
TX001643,AC00291,383.95,2023-09-20,Credit,San Diego,Online,1,9933.56,0,0,1,0,0,1,0
TX001644,AC00154,12.94,2023-08-28,Debit,Fresno,Branch,1,921.23,0,0,0,0,0,0,0
TX001645,AC00106,329.75,2023-12-25,Debit,Sacramento,Online,1,6009.43,0,0,1,0,0,1,0
TX001646,AC00378,981.76,2023-09-25,Debit,Milwaukee,Online,1,602.36,0,0,1,0,1,2,0
TX001647,AC00303,40.79,2023-11-17,Debit,Milwaukee,ATM,1,1769.33,0,0,0,0,0,0,0
TX001648,AC00004,99.25,2023-06-26,Credit,Phoenix,Online,1,2570.34,0,0,1,0,0,1,0
TX001649,AC00157,150.60,2023-04-17,Debit,Miami,ATM,1,3240.14,0,0,0,0,0,0,0
TX001650,AC00434,29.50,2023-07-20,Debit,San Antonio,Online,1,1229.32,0,0,1,0,0,1,0
TX001651,AC00438,54.34,2023-12-25,Debit,Albuquerque,ATM,1,8019.89,0,0,0,0,0,0,0
TX001652,AC00279,18.25,2023-08-16,Debit,Kansas City,ATM,1,14328.29,0,0,0,0,0,0,0
TX001653,AC00458,633.87,2023-12-08,Debit,Kansas City,Online,1,330.16,0,0,1,0,1,2,0
TX001654,AC00166,81.15,2023-02-17,Debit,Miami,ATM,1,1595.26,0,0,0,0,0,0,0
TX001655,AC00129,83.95,2023-06-14,Debit,New York,Online,1,7413.18,0,0,1,0,0,1,0
TX001656,AC00292,410.40,2023-05-19,Credit,Virginia Beach,ATM,1,2563.91,0,0,0,0,0,0,0
TX001657,AC00185,172.68,2023-02-20,Debit,Baltimore,ATM,1,10724.95,0,0,0,0,0,0,0
TX001658,AC00498,139.88,2023-01-23,Debit,Colorado Springs,ATM,1,2969.71,0,0,0,0,0,0,0
TX001659,AC00171,165.55,2023-10-02,Debit,Dallas,Branch,1,761.78,0,0,0,0,0,0,0
TX001660,AC00456,53.79,2023-12-05,Credit,Philadelphia,ATM,3,6229.36,0,0,0,0,0,0,0
TX001661,AC00459,285.69,2023-12-06,Debit,Miami,ATM,1,2552.54,0,0,0,0,0,0,0
TX001662,AC00090,532.40,2023-08-24,Debit,Jacksonville,ATM,1,1033.73,0,0,0,0,0,0,0
TX001663,AC00289,293.85,2023-08-10,Debit,Charlotte,Online,1,1919.97,0,0,1,0,0,1,0
TX001664,AC00063,27.94,2023-11-03,Debit,Atlanta,Branch,1,1893.44,0,0,0,0,0,0,0
TX001665,AC00394,270.36,2023-03-03,Debit,Oklahoma City,ATM,1,1783.04,0,0,0,0,0,0,0
TX001666,AC00241,112.66,2023-09-18,Debit,Philadelphia,Online,3,852.98,0,0,1,0,0,1,0
TX001667,AC00296,506.03,2023-07-12,Debit,Detroit,Branch,1,1123.89,0,0,0,0,0,0,0
TX001668,AC00495,206.95,2023-08-03,Debit,Seattle,Branch,1,1817.65,0,0,0,0,0,0,0
TX001669,AC00368,350.96,2023-06-08,Debit,Tucson,ATM,1,5463.94,0,0,0,0,0,0,0
TX001670,AC00017,261.63,2023-05-29,Debit,Chicago,Branch,1,477.03,0,0,0,0,0,0,0
TX001671,AC00458,46.12,2023-06-05,Debit,Fresno,Branch,1,8874.01,0,0,0,0,0,0,0
TX001672,AC00335,27.25,2023-03-20,Credit,Kansas City,Branch,1,5365.20,0,0,0,0,0,0,0
TX001673,AC00344,1353.93,2023-11-15,Debit,El Paso,Branch,1,7858.41,1,0,0,1,0,2,0
TX001674,AC00002,331.66,2023-09-11,Debit,Las Vegas,ATM,1,7216.30,0,0,0,0,0,0,0
TX001675,AC00285,667.95,2023-07-27,Credit,Oklahoma City,ATM,1,13558.56,0,0,0,0,0,0,0
TX001676,AC00091,49.84,2023-10-13,Debit,Chicago,ATM,1,7872.04,0,0,0,0,0,0,0
TX001677,AC00399,556.04,2023-07-10,Debit,Denver,ATM,1,5200.04,0,0,0,0,0,0,0
TX001678,AC00133,88.06,2023-10-27,Credit,Raleigh,Online,1,1779.85,0,0,1,0,0,1,0
TX001679,AC00322,745.95,2023-12-15,Debit,Memphis,ATM,1,13264.14,0,0,0,0,0,0,0
TX001680,AC00247,67.25,2023-07-03,Debit,Miami,Online,1,467.40,0,0,1,0,0,1,0
TX001681,AC00332,93.63,2023-08-21,Debit,New York,ATM,1,9873.62,0,0,0,0,0,0,0
TX001682,AC00230,74.11,2023-07-18,Debit,San Jose,Branch,1,1257.90,0,0,0,0,0,0,0
TX001683,AC00019,41.13,2023-03-27,Credit,Philadelphia,Branch,1,6067.54,0,0,0,0,0,0,0
TX001684,AC00446,192.02,2023-12-19,Credit,Indianapolis,Online,1,5169.07,0,0,1,0,0,1,0
TX001685,AC00219,291.27,2023-06-19,Debit,Detroit,Branch,1,6878.86,0,0,0,0,0,0,0
TX001686,AC00050,296.46,2023-11-09,Debit,Dallas,Branch,1,558.99,0,0,0,0,0,0,0
TX001687,AC00449,341.84,2023-06-23,Credit,El Paso,Branch,1,1400.04,0,0,0,0,0,0,0
TX001688,AC00426,98.41,2023-06-12,Debit,Sacramento,Online,1,912.71,0,0,1,0,0,1,0
TX001689,AC00354,109.28,2023-06-09,Debit,San Diego,Online,4,6338.35,0,1,1,0,0,2,0
TX001690,AC00313,27.51,2023-09-20,Credit,Columbus,Online,1,13645.63,0,0,1,0,0,1,0
TX001691,AC00442,12.18,2023-04-20,Debit,New York,Branch,1,4909.24,0,0,0,0,0,0,0
TX001692,AC00318,207.71,2023-11-16,Credit,Kansas City,Online,1,570.10,0,0,1,0,0,1,0
TX001693,AC00232,25.77,2023-07-17,Credit,San Diego,Online,1,11749.77,0,0,1,0,0,1,0
TX001694,AC00424,127.57,2023-02-27,Debit,Nashville,ATM,1,6118.20,0,0,0,0,0,0,0
TX001695,AC00393,392.05,2023-06-19,Debit,Denver,ATM,1,4383.69,0,0,0,0,0,0,0
TX001696,AC00175,521.01,2023-10-13,Credit,Seattle,Branch,1,4004.55,0,0,0,0,0,0,0
TX001697,AC00108,849.76,2023-08-16,Debit,Seattle,ATM,1,373.88,0,0,0,0,1,1,0
TX001698,AC00067,172.50,2023-11-14,Debit,Columbus,Online,1,6851.16,0,0,1,0,0,1,0
TX001699,AC00356,265.44,2023-01-17,Debit,San Antonio,ATM,1,9700.77,0,0,0,0,0,0,0
TX001700,AC00244,152.34,2023-10-12,Debit,Omaha,Branch,1,6853.51,0,0,0,0,0,0,0
TX001701,AC00244,21.13,2023-04-25,Debit,Dallas,Branch,1,948.70,0,0,0,0,0,0,0
TX001702,AC00411,111.55,2023-12-28,Debit,Denver,ATM,1,12221.17,0,0,0,0,0,0,0
TX001703,AC00294,321.82,2023-07-14,Credit,Raleigh,Branch,1,6500.50,0,0,0,0,0,0,0
TX001704,AC00205,1294.81,2023-12-11,Credit,Washington,Branch,1,9927.75,1,0,0,0,0,1,0
TX001705,AC00155,148.77,2023-03-30,Debit,San Jose,Branch,1,2138.42,0,0,0,0,0,0,0
TX001706,AC00305,14.08,2023-02-06,Debit,Dallas,Branch,1,3908.65,0,0,0,0,0,0,0
TX001707,AC00048,1283.97,2023-08-09,Debit,Colorado Springs,ATM,1,11041.90,1,0,0,1,0,2,0
TX001708,AC00366,566.33,2023-08-07,Credit,Charlotte,ATM,1,379.82,0,0,0,0,1,1,0
TX001709,AC00185,206.51,2023-12-18,Debit,Indianapolis,ATM,1,3921.74,0,0,0,0,0,0,0
TX001710,AC00215,180.94,2023-07-24,Debit,Raleigh,Branch,1,7659.99,0,0,0,0,0,0,0
TX001711,AC00283,77.90,2023-12-25,Debit,Washington,Branch,1,664.72,0,0,0,0,0,0,0
TX001712,AC00197,318.92,2023-05-19,Credit,Washington,Branch,1,1167.25,0,0,0,0,0,0,0
TX001713,AC00390,583.30,2023-02-03,Credit,Nashville,Online,1,5896.01,0,0,1,0,0,1,0
TX001714,AC00320,100.68,2023-01-12,Debit,Memphis,Online,1,1123.75,0,0,1,0,0,1,0
TX001715,AC00020,589.64,2023-09-21,Debit,Charlotte,Online,1,2039.40,0,0,1,0,0,1,0
TX001716,AC00500,225.93,2023-03-13,Credit,Omaha,Branch,1,1864.27,0,0,0,0,0,0,0
TX001717,AC00289,651.55,2023-03-10,Debit,Phoenix,Online,1,2325.78,0,0,1,0,0,1,0
TX001718,AC00121,80.97,2023-01-09,Debit,Seattle,Online,1,5926.31,0,0,1,0,0,1,0
TX001719,AC00023,191.89,2023-06-27,Debit,San Antonio,Branch,1,399.57,0,0,0,0,0,0,0
TX001720,AC00490,304.75,2023-02-27,Credit,Austin,Branch,1,1916.34,0,0,0,0,0,0,0
TX001721,AC00197,201.53,2023-11-06,Debit,Tucson,Online,1,2732.86,0,0,1,0,0,1,0
TX001722,AC00494,8.45,2023-02-10,Debit,Philadelphia,ATM,1,1115.30,0,0,0,0,0,0,0
TX001723,AC00193,435.98,2023-10-12,Debit,Mesa,Branch,1,7334.08,0,0,0,0,0,0,0
TX001724,AC00451,743.24,2023-07-07,Credit,Indianapolis,Online,1,1024.19,0,0,1,0,0,1,0
TX001725,AC00261,16.27,2023-02-13,Debit,Atlanta,ATM,1,10971.32,0,0,0,0,0,0,0
TX001726,AC00246,290.86,2023-06-05,Debit,Louisville,Online,1,14631.88,0,0,1,0,0,1,0
TX001727,AC00120,85.73,2023-03-01,Debit,Virginia Beach,ATM,1,14928.35,0,0,0,0,0,0,0
TX001728,AC00189,555.71,2023-01-23,Credit,Boston,Branch,1,830.37,0,0,0,0,0,0,0
TX001729,AC00499,40.03,2023-01-09,Debit,Omaha,Branch,1,6408.80,0,0,0,0,0,0,0
TX001730,AC00287,73.01,2023-10-18,Credit,Milwaukee,Online,1,1997.33,0,0,1,0,0,1,0
TX001731,AC00087,346.12,2023-12-29,Debit,San Francisco,Branch,1,13084.27,0,0,0,0,0,0,0
TX001732,AC00333,1.93,2023-10-19,Debit,Chicago,Branch,5,5684.09,0,1,0,0,0,1,0
TX001733,AC00423,252.93,2023-02-06,Debit,Portland,ATM,1,2760.37,0,0,0,0,0,0,0
TX001734,AC00108,238.54,2023-04-07,Debit,Indianapolis,ATM,4,868.91,0,1,0,0,0,1,0
TX001735,AC00099,1011.22,2023-08-21,Debit,Tucson,Branch,1,5838.91,0,0,0,0,0,0,0
TX001736,AC00387,58.70,2023-03-03,Debit,New York,Branch,1,8937.35,0,0,0,0,0,0,0
TX001737,AC00010,7.56,2023-02-06,Debit,Milwaukee,ATM,1,8528.72,0,0,0,0,0,0,0
TX001738,AC00087,540.40,2023-02-22,Debit,Houston,Branch,1,425.77,0,0,0,0,1,1,0
TX001739,AC00294,264.14,2023-07-28,Debit,Baltimore,ATM,1,8459.26,0,0,0,0,0,0,0
TX001740,AC00408,248.15,2023-06-15,Debit,Milwaukee,ATM,1,2649.23,0,0,0,0,0,0,0
TX001741,AC00495,24.34,2023-11-29,Debit,Raleigh,Branch,1,6659.12,0,0,0,0,0,0,0
TX001742,AC00304,428.61,2023-01-09,Debit,Fort Worth,ATM,1,11937.04,0,0,0,0,0,0,0
TX001743,AC00053,117.66,2023-08-03,Credit,Memphis,Branch,1,6794.17,0,0,0,0,0,0,0
TX001744,AC00432,165.80,2023-05-04,Debit,Nashville,Online,1,2064.76,0,0,1,0,0,1,0
TX001745,AC00200,289.18,2023-08-29,Debit,Baltimore,ATM,1,3139.75,0,0,0,0,0,0,0
TX001746,AC00438,125.39,2023-07-31,Debit,Los Angeles,ATM,1,202.69,0,0,0,0,0,0,0
TX001747,AC00151,305.18,2023-06-05,Debit,Chicago,Online,1,4474.20,0,0,1,0,0,1,0
TX001748,AC00305,506.90,2023-11-01,Credit,Houston,Branch,1,11471.87,0,0,0,0,0,0,0
TX001749,AC00142,504.12,2023-04-14,Credit,Baltimore,Branch,1,1107.28,0,0,0,0,0,0,0
TX001750,AC00356,42.09,2023-01-20,Debit,Denver,Branch,1,5526.28,0,0,0,0,0,0,0
TX001751,AC00155,607.28,2023-01-23,Debit,Baltimore,ATM,1,9679.68,0,0,0,0,0,0,0
TX001752,AC00265,91.90,2023-05-15,Debit,Chicago,Online,1,1033.94,0,0,1,0,0,1,0
TX001753,AC00122,303.43,2023-06-06,Debit,Virginia Beach,Branch,1,1833.24,0,0,0,0,0,0,0
TX001754,AC00426,668.78,2023-10-23,Debit,Mesa,ATM,1,983.68,0,0,0,0,0,0,0
TX001755,AC00111,270.54,2023-04-03,Credit,Sacramento,ATM,1,269.78,0,0,0,0,1,1,0
TX001756,AC00405,247.93,2023-08-14,Debit,Indianapolis,Branch,1,9801.48,0,0,0,0,0,0,0
TX001757,AC00128,34.67,2023-04-25,Debit,Chicago,Online,1,888.60,0,0,1,0,0,1,0
TX001758,AC00050,326.03,2023-05-09,Credit,New York,Online,1,290.24,0,0,1,0,1,2,0
TX001759,AC00141,148.26,2023-05-08,Debit,Omaha,ATM,1,958.70,0,0,0,0,0,0,0
TX001760,AC00010,1086.60,2023-05-22,Debit,San Diego,Online,1,1605.67,0,0,1,0,0,1,0
TX001761,AC00259,373.99,2023-10-23,Debit,Sacramento,ATM,1,8590.50,0,0,0,0,0,0,0
TX001762,AC00302,254.34,2023-09-14,Debit,El Paso,Online,1,5461.08,0,0,1,0,0,1,0
TX001763,AC00124,819.48,2023-10-05,Debit,Virginia Beach,ATM,1,1804.50,0,0,0,0,0,0,0
TX001764,AC00464,14.00,2023-09-06,Debit,San Antonio,ATM,1,7975.18,0,0,0,0,0,0,0
TX001765,AC00473,57.16,2023-06-15,Debit,Columbus,ATM,1,222.22,0,0,0,0,0,0,0
TX001766,AC00486,282.26,2023-06-26,Debit,Memphis,Online,1,6857.20,0,0,1,0,0,1,0
TX001767,AC00348,46.96,2023-06-30,Debit,Las Vegas,Online,1,2028.92,0,0,1,0,0,1,0
TX001768,AC00398,473.20,2023-08-07,Debit,Houston,Online,1,248.52,0,0,1,0,1,2,0
TX001769,AC00267,192.97,2023-03-13,Debit,Sacramento,ATM,1,3019.04,0,0,0,0,0,0,0
TX001770,AC00076,168.99,2023-05-01,Debit,Baltimore,ATM,1,1523.57,0,0,0,0,0,0,0
TX001771,AC00022,1.82,2023-04-13,Debit,San Francisco,Online,1,5571.39,0,0,1,0,0,1,0
TX001772,AC00181,40.90,2023-06-01,Debit,Charlotte,ATM,1,1514.34,0,0,0,0,0,0,0
TX001773,AC00071,78.91,2023-03-01,Debit,Sacramento,Online,1,1817.43,0,0,1,0,0,1,0
TX001774,AC00369,169.97,2023-12-07,Credit,San Diego,ATM,1,6269.12,0,0,0,0,0,0,0
TX001775,AC00358,17.79,2023-02-22,Debit,Jacksonville,Branch,5,2281.90,0,1,0,0,0,1,0
TX001776,AC00021,486.61,2023-11-28,Credit,Sacramento,ATM,1,2006.69,0,0,0,0,0,0,0
TX001777,AC00156,148.13,2023-03-17,Debit,Phoenix,Branch,1,2189.38,0,0,0,0,0,0,0
TX001778,AC00212,164.52,2023-12-25,Debit,Dallas,ATM,1,11036.74,0,0,0,0,0,0,0
TX001779,AC00327,720.89,2023-12-18,Debit,Indianapolis,ATM,1,447.06,0,0,0,0,1,1,0
TX001780,AC00349,268.70,2023-10-03,Debit,Milwaukee,ATM,1,2104.74,0,0,0,0,0,0,0
TX001781,AC00183,637.34,2023-09-01,Debit,Indianapolis,ATM,1,5183.50,0,0,0,0,0,0,0
TX001782,AC00478,216.76,2023-11-09,Credit,Omaha,Online,1,643.64,0,0,1,0,0,1,0
TX001783,AC00398,418.02,2023-06-06,Debit,Los Angeles,ATM,1,11011.86,0,0,0,0,0,0,0
TX001784,AC00380,292.03,2023-09-04,Credit,Memphis,ATM,1,951.33,0,0,0,0,0,0,0
TX001785,AC00030,251.40,2023-07-05,Debit,Tucson,ATM,1,2561.67,0,0,0,0,0,0,0
TX001786,AC00341,184.56,2023-11-30,Debit,Virginia Beach,Online,1,1549.27,0,0,1,0,0,1,0
TX001787,AC00162,33.76,2023-01-16,Debit,Seattle,Online,1,3253.51,0,0,1,0,0,1,0
TX001788,AC00319,253.46,2023-05-22,Debit,Memphis,ATM,1,1338.95,0,0,0,0,0,0,0
TX001789,AC00338,1612.37,2023-07-24,Debit,Los Angeles,ATM,1,3910.59,1,0,0,1,0,2,0
TX001790,AC00374,138.68,2023-06-14,Credit,Colorado Springs,Branch,1,206.20,0,0,0,0,0,0,0
TX001791,AC00451,42.56,2023-07-31,Debit,Fresno,Online,1,4361.44,0,0,1,0,0,1,0
TX001792,AC00005,680.76,2023-02-27,Debit,Kansas City,Branch,1,572.97,0,0,0,0,1,1,0
TX001793,AC00263,53.83,2023-05-31,Debit,Baltimore,Branch,1,4580.59,0,0,0,0,0,0,0
TX001794,AC00432,11.09,2023-10-31,Debit,Charlotte,Branch,1,2990.05,0,0,0,0,0,0,0
TX001795,AC00274,37.81,2023-07-24,Debit,Colorado Springs,Branch,1,5208.98,0,0,0,0,0,0,0
TX001796,AC00103,449.18,2023-12-25,Debit,Denver,Online,1,1025.99,0,0,1,0,0,1,0
TX001797,AC00146,1135.80,2023-09-06,Debit,San Diego,ATM,1,13534.30,0,0,0,0,0,0,0
TX001798,AC00359,297.60,2023-10-03,Debit,Milwaukee,Online,1,1461.17,0,0,1,0,0,1,0
TX001799,AC00164,683.75,2023-02-20,Debit,Las Vegas,Branch,1,6333.72,0,0,0,0,0,0,0
TX001800,AC00079,21.40,2023-02-13,Credit,Kansas City,Online,1,8551.60,0,0,1,0,0,1,0
TX001801,AC00209,315.94,2023-09-29,Debit,Omaha,ATM,1,4273.99,0,0,0,0,0,0,0
